text,created_at,n_words,bias-1,positive-1,figurative-0,offensive-1
Penguins can jump as high as 6 feet in the air #facts #funfacts #DonaldTrump #Republicans #News,2020-10-15 00:50:18,7,0.16908888518810272,0.03930687,0.27686601877212524,0.1326393485069275
"💪🏻
Remember when #Trump said the virus “was just gonna wash away”? 🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊yup #VoteThemAllOut https://t.co/Ynq1qhSkEZ",2020-10-15 00:50:23,7,0.0801575630903244,0.005998035,0.14879865944385529,0.1392029970884323
"So, this is what you’re co-signing now @icecube ? Ok. Good to know. #racism #RacistTrump #Trump #VoteHimOut https://t.co/LsAeH6f5Zg",2020-10-15 00:50:36,5,0.2895924746990204,0.52630454,0.2037236988544464,0.061427202075719826
"#Trump says he had to ask Melania if she knew what the Nobel Prize is then goes on to complain about how the news cared more about the flooding in Iowa than his nominations.

Bro. BRO. You are IN IOWA. Read the room.",2020-10-15 00:51:10,18,0.12361860275268555,0.0038280590000000004,0.7360122203826904,0.04158513620495796
"The Obamas were sneaky, the Bidens think we’re stupid, and the Clintons just do it without giving a f**k. 
Democrats are great people, right?
#FoxNews 
#trump",2020-10-15 00:51:24,14,0.2889451384544373,0.00032889232000000003,0.6729305982589722,0.9540687799453736
"@deb6246,

SO with you!

Your vote is GOOD FOR EVERYONE!  

You are REAL AMERICAN!  Knowing who #DonaldTrump is, and voting for #BidenHarrisToSaveAmerica, means you're a ""real Republican"", not a #Trumper in that cult.  

Blaze the trail Deb!  OUR country needs a leader like you.",2020-10-15 00:51:32,19,0.5825095176696777,0.009404079000000001,0.7096875905990601,0.2916102111339569
"@realDonaldTrump in Iowa: “I made a promise that most of you won't understand but for those people in the ethanol world, you could use the pumps. Do you understand that? ... For those people who understood what I just said, you know what I’m talking about. Using the pumps.”#Trump https://t.co/kJBIqmwpLg",2020-10-15 00:51:38,18,0.09024474024772644,0.048978843,0.5711826682090759,0.12350986152887344
Paging Dr. I.P. Freely and Dr. Person Fakename -- Trump's COVID-19 herd immunity petition is full of names like 'Dr. Johnny Bananas' and 'I.P. Freely' https://t.co/LMC4krs4DR  #Trump #COVID19,2020-10-15 00:51:38,21,0.1142485812306404,7.2624185e-05,0.035179071128368385,0.3052486777305603
"@dbongino They’re nothing compared to #Trump’s shenanigans. Lets see: 28 sexual assault charges , Fraud, 3 failed marriages, corruption, embezzlements, foreign entanglements, etc.",2020-10-15 00:51:44,18,0.04429837688803673,0.045369099999999996,0.26200219988822937,0.7715693116188049
"People are questioning Donald Trump's new, hoarse, raspy voice, saying it could be the side effects of COVID.  This is Trump's worst COVID nightmare, as he now has Dr. Fauci's old voice.
#Election2020 #Trump #DrFauci #COVID #campaign",2020-10-15 00:51:48,21,0.1929335743188858,1.156509e-05,0.5562732815742493,0.3586801886558533
#DonaldTrump I can't wait to see you thrown out of the White House. You have brought shame to the presidency like only you could. Now the world really is laughing at us and I cannot blame them. PS your fake tan looks stupid.,2020-10-15 00:51:51,22,0.4185645282268524,2.7200240000000004e-05,0.3961219191551209,0.9812528491020204
"#Trump’s #campaign is in ‘#hospicecare’ as #Republicans fear ‘#downballot #bloodbath’  

https://t.co/P4zY5IrAbS 

""Conservative pundit #CharlieSykes on Wed. explained why #Republicans are fearing a “down-ballot bloodbath” in the 2020 election.""",2020-10-15 00:51:55,10,0.18758928775787356,0.013748779,0.9356991052627563,0.11904814094305037
"""Sykes was interviewed on #MSNBC’s “#TheReidOut” by host #JoyReid.

#Trump has been very lucky in the past &amp; his luck has RUN OUT,” #Sykes said.

Sykes said #GOP election #suppression efforts are “#backfiring BIG TIME.”

""After laying out all of Trump’s campaign desperation, “you",2020-10-15 00:51:56,19,0.2674919068813324,0.0021436135,0.7550386786460876,0.2689986526966095
"Indeed. #TrumpVirusDeathToll275K &amp; rising when all #Americans killed by #TrumpVirus are counted. #Trump &amp; #GOPDeathCult have been hiding #Covid deaths as pneumonia cases for months-see TX, FL, etc. People died alone, scared, no family. #ProsecuteThemAll #VoteBidenHarris #VoteBlue https://t.co/9qyQPDTJI2",2020-10-15 00:51:57,20,0.025604085996747017,0.0031898592,0.5132731795310974,0.3641059994697571
"For those who don’t think #COVID19 reinfection can be life threatening 

cc: #Trump #MAGA #GOP https://t.co/VrHipOCZrZ",2020-10-15 00:51:58,6,0.4058724343776703,0.028521052,0.3260387778282165,0.6997459530830383
#Trump has egg all over his face for his charge the unmasking of Lt. General Flynn was some sort of conspiracy. No. His own Attorney General Barr’s investigation concluded there was nothing there. Flynn was not being spied on as a political person.  1/,2020-10-15 00:51:58,21,0.08774810284376144,0.0005600372000000001,0.4047403633594513,0.17436665296554565
"#Trump claimed he was being spied upon which is complete nonsense. His people were talking to Russians, some of whom were eventually indicted in the #Mueller investigation.  It is sick that he said he wanted to indict #Obama. 4/",2020-10-15 00:51:59,16,0.04089124500751496,2.0710298e-05,0.5474928617477417,0.8557772636413574
It is disgusting that Republicans have not stood up against this political persecution. #Trump is now threatening to kick #Barr out!  That is truly Nixonian. @VernBuchanan @marcorubio @SenRickScott 5/,2020-10-15 00:51:59,11,0.3102989196777344,0.0007719528,0.7316474318504333,0.9149746894836426
"Turns out 16,700 people have been unmasked by the #Trump administration andonly 9,200 by the Obama administration per @CNN. Unmasking means removing a reduction to reveal who the person was in a particular investigation of someone else. 3/",2020-10-15 00:51:59,23,0.10128027945756912,0.00018416664,0.5416719317436218,0.1068313717842102
"In summary: Amy Barrett; 
-She couldn’t recall if she met with #Trump (yes this means she did meet with him) before the nomination. 
-She didn’t know that freedom to *protest* is apart of the 1st Amendment. 
-Didn’t know it’s illegal to commit #VoterIntimidation 
-She Scary 😶 https://t.co/KWMO3ZM9zF",2020-10-15 00:52:00,19,0.12214081734418868,4.5943318e-05,0.4830558001995087,0.07816587388515472
"How bad has today been for #Democrats ?

@nypost broke the #HunterBiden bombshell
#JoeBiden went into hiding
#ACB will be confirmed to #SCOTUS
#IceCube is #MAGA 
@Facebook &amp; @Twitter applied #censorship 
Witch resulted in the #StreisandEffect x100
#Trump had another YUGE rally https://t.co/DpK4Hc4wfJ",2020-10-15 00:52:10,15,0.15420380234718326,2.1701776000000002e-07,0.513778805732727,0.2033529430627823
"@tackettdc @ZekeJMiller #TrumpRallyIowa 
Trump is lying to Iowans .. #Trump is a con man. 
Fact check his lies.
#AmericasGreatestMistake 
Mexico is NOT paying for the wall. 
He lied about job numbers 😳

#VoteBiden",2020-10-15 00:52:15,15,0.11938373744487762,2.3960361e-05,0.5693470239639282,0.6661456227302551
"#OutFrontCNN host Erin Burnett asked the perfect question---In all the three years, none of the federal prosecutors thought about getting #Trump's financial records? Hmm 

#TheResistance #WednesdayThoughts #FBRParty",2020-10-15 00:52:15,16,0.08871866017580032,7.1624236e-05,0.4573073387145996,0.0536050945520401
@DaxGigandet Our work will hardly be done. So much damage done needs repair. And we all know that #Trump will not go quietly into that good night. It won’t be over on 11/4/20. Not by a long shot. Read &amp; retweet: https://t.co/iHKIH5Leco #OregonStandoff,2020-10-15 00:52:15,23,0.40545687079429626,0.0016117770999999998,0.966442048549652,0.04620680958032608
"#US President Donald #Trump's youngest son Barron Trump had #COVID19 with no symptoms and now tests negative, first lady Melania Trump posted a family health update on Wednesday. https://t.co/M9bA8s0XSi",2020-10-15 00:52:22,18,0.1206304281949997,0.023257205,0.8377230763435364,0.23174287378787994
"This is a scary gambit. 

But if these #trump morons think herd immunity is going to save us??  Then this may be a good bet. 

‘Donald Trump is unhinged’: MSNBC doctor demands Dr. Tony Fauci resign in protest | Raw Story https://t.co/Ps44I421GC",2020-10-15 00:52:35,25,0.19916117191314694,0.0008844175599999999,0.5777968764305115,0.9574666023254396
@SpeakerPelosi please send the address where I can get my wheel of Gouda and your best Napa Red #WeFeedThem #Trump,2020-10-15 00:52:40,10,0.585303008556366,0.47236723,0.20894786715507507,0.0834418460726738
"@icecube Who is so stupid to believe Trump who can't get 6 Billion dollars for his wall without declaring a national emergency, can get 500 Billion for black people.

Apparently, ICE CUBE forgot you always see the product before you hand over the money.

#Trump plans to give up nothing.",2020-10-15 00:52:49,31,0.14469991624355316,2.9929222000000002e-06,0.3441281318664551,0.8714523315429688
